bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,_id.oid,createDate.date,dateScanned.date,finishedDate.date,modifyDate.date,pointsAwardedDate.date,purchaseDate.date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1079,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,SPL K ORIGINAL,1.88,1.88,,1081,,1.0,,,,,,,,,,,,,SPECIAL K,,1.88,SPL K ORIGINAL,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,511111204206,SWANSON,5.58,5.58,,1082,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,SWANSON,,5.58,SWANSON UNSLTD CKN,,,55.8,,False,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1084,,1.0,,,,,,,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,,,,YUBAN,,5.99,YUBAN TRDTNL ROAST,,,30.0,,,,,,,YUBAN COFFEE
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1087,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,,1088,,1.0,,,,,,,,,,,,,HY-VEE,,2.99,HYV DICED COOKED HAM,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,HYV EX SHARP CHEDDAR,2.79,2.79,,1089,,1.0,,,,,,,,,,,,,HY-VEE,,2.79,HYV EX SHARP CHEDDAR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1090,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1091,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,Blueberries,2.99,2.99,,1094,,1.0,,,,,,,,,,,,,,,2.99,BLUEBERRIES,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,4060,Broccoli,2.99,2.99,,1095,,1.0,,,,,,,,,,,,,,,2.99,BROCCOLI,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,CAL ORG WHOLE CARTS,2.49,2.49,,1096,,1.0,,,,,,,,,,,,,CAL-ORGANIC FARMS,,2.49,CAL ORG WHOLE CARTS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1097,,1.0,,,,,,,,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,,,,DOLE CHILLED FRUIT JUICES,,1.53,DOLE BANANAS,,,,,,,,,,DOLE 100% FRUIT JUICES
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,DOLE ITALIAN BLEND,3.49,3.49,,1099,,1.0,,,,,,,,,,,,,DOLE,,3.49,DOLE ITALIAN BLEND,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,4069,Green Cabbage,2.05,2.05,,1100,,1.0,,,,,,,,,,,,,,,2.05,GREEN CABBAGE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,Leek,3.99,3.99,,1102,,1.0,,,,,,,,,,,,,,,3.99,LEEK,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,4093,Large Yellow Onions,1.82,1.82,,1103,,1.0,,,,,,,,,,,,,,,1.82,YELLOW ONIONS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,BAREFOOT PINOT NOIR,19.99,19.99,,1107,,1.0,,,,,,,,,,,,,,,19.99,BAREFOOT PINOT NOIR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,,1110,,1.0,,,,,,,,,,,,,HY-VEE,,1.47,HYV 4% LRG CURD COTT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,075450079760,Hy-Vee Lowfat Blackberry Yogurt,0.56,0.56,,1111,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF BLACKBERRY YO,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754500947807,Hy-Vee Lemon Flavored Lowfat Yogurt,0.56,0.56,,1112,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF LEMON YOGURT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,HYV LF PEACH YOGURT,0.56,0.56,,1113,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF PEACH YOGURT,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,HYV LF VANILLA YOGUR,0.56,0.56,,1114,,1.0,,,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,,1115,,1.0,,,,,,,,,,,,,HY-VEE,,2.77,HYV UNSLTD SWT BTR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,LUIGES DELUXE PIZZA,11.98,11.98,,1118,,2.0,,,,,,,,,,,,,,,11.98,LUIGES DELUXE PIZZA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,BUSHS HOT RED CHILI,1.59,1.59,,1122,,1.0,,,,,,,,,,,,,BUSH'S BEST,,1.59,BUSHS HOT RED CHILI,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,,1123,,1.0,,,,,,,,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,5e825d64f221c312e698a62a,,,,BUSH'S BEST,,1.59,BUSHS MILD KIDNEY CH,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1131,,2.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754501311409,Hy-Vee Kettle Cooked Buffalo & Blue Cheese Potato Chips,1.67,1.67,,1133,,1.0,,,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE BUFFALO&B,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,HYV KETTLE CHIP ORIG,3.69,3.69,,1135,,1.0,,,,,,,,,,,,,HY-VEE,,3.69,HYV KETTLE CHIP ORIG,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,1.67,1.67,,1136,,1.0,,,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE PUB MUSTA,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,,1138,,1.0,,,,,,,,,,,,,HY-VEE,,1.79,HYV SEASONED CROUTON,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,KASHI GOFLOW CINN CR,3.77,3.77,,1139,,1.0,,,,,,,,,,,,,KASHI,,3.77,KASHI GOFLOW CINN CR,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,1140,,1.0,,,,,,,,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,,,,KASHI,,3.77,KASHI GOPLAY HNY ALM,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1141,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,,,,LIPTON,,1.99,LIPTON BEEFY ONION,,,19.9,,,,,,,LIPTON RECIPE SECRETS
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1144,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,FRSH BNLS PORK LOIN,4.56,4.56,,1148,,1.0,,,,,,,,,,,,,,,4.56,FRSH BNLS PORK LOIN,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1149,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,HYV EXTRA SHARP CHDD,4.99,4.99,,1150,,1.0,,,,,,,,,,,,,HY-VEE,,4.99,HYV EXTRA SHARP CHDD,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1151,,1.0,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,,,,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1152,,1.0,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,KRAFT,,3.29,KRAFT AMER SINGLES,,,,,True,,,,,KRAFT SINGLES
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1153,,1.0,,,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1156,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,DOLE,,3.49,DOLE VERY VEGGIE SLD,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,GG KLONDIKE GOLDUST,3.99,3.99,,1157,,1.0,,,,,,,,,,,,,GREEN GIANT,,3.99,GG KLONDIKE GOLDUST,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,Green Bell Peppers,0.77,0.77,,1158,,1.0,,,,,,,,,,,,,,,0.77,GREEN BELL PEPPERS,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1159,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HARVEST SNAPS,,1.25,HRVST SNAPS BLACK PE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,Organic Baby Spinach,1.88,1.88,,1161,,1.0,,,,,,,,,,,,,,,1.88,JOSIES ORG BABY SPIN,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,MONTEREY SLCD BABY B,2.50,2.50,,1162,,1.0,,,,,,,,,,,,,,,2.50,MONTEREY SLCD BABY B,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,PINATA APPLES,0.88,0.88,,1164,,1.0,,,,,,,,,,,,,,,0.88,PINATA APPLES,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,Flushable Wipes,11.99,11.99,,1171,,1.0,,,,,,,,,,,,,,,11.99,FSA 04902289613,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,754500638101,Hy-Vee Premium Distilled Water Gallon,0.99,0.99,,1175,,1.0,,,,,,,,,,,,,HY-VEE,,0.99,HY-VEE PREM DISTILLE,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,MISSION TORTILLA TRI,2.99,2.99,,1176,,1.0,,,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.99,MISSION TORTILLA TRI,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,511111001485,TOSTITOS,2.98,2.98,,1177,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,TOSTITOS,,2.98,TOSTITOS MED SALSA,,,,,False,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,1180,,1.0,,,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,,,,ADVIL,,4.99,ADVIL IBUPROFEN LIQU,,,,,True,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1609804800000.0,,TC NCTN GUM 2MG MINT,26.99,26.99,,1181,,1.0,,,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,
